ICAO_ID ,Name,Size,Latitude,Longitude,municipality,local_region,ID_ST,City,State
US-0044,Heckendorf Ranches-Georgia Pass Ranch Airport,closed,39.408298,-105.836998,Jefferson,CO,14504,Jefferson,CO
K06D,Rolla Municipal Airport,small_airport,48.8843,-99.620903,Rolla,ND,13466,Rolla,ND
49MN,Willow Ridge Airport,small_airport,44.671406,-92.827168,Hastings,MN,1492,Hastings,MN
US-1791,Blountstown Airport,closed,30.44856,-85.02701,Blountstown,FL,10857,Blountstown,FL
US-3986,Belfast Airstrip,small_airport,40.44897,-120.45313,Litchfield,CA,13481,Litchfield,CA
KCFD,Coulter Field,small_airport,30.7157001495,-96.3313980103,Bryan,TX,11748,Bryan,TX
K2G9,Somerset County Airport,small_airport,40.03910065,-79.01460266,Somerset,PA,3370,Somerset,PA
KSPW,Spencer Municipal Airport,small_airport,43.165500640869,-95.202796936035,Spencer,IA,11570,Spencer,IA
US-4951,Caney Ridge Airport,small_airport,37.065357,-82.44411,Clintwood,VA,14974,Clintwood,VA
SC15,Airy Hall Airport,small_airport,32.63209915161133,-80.50399780273438,Green Pond,SC,10106,Green Pond,SC
8LA0,Transco Schriever Heliport,heliport,29.74673,-90.824706,Thibodaux,LA,11621,Thibodaux,LA
US-5153,Midway Airport,closed,29.81352,-90.88906,Thibodaux,LA,11621,Thibodaux,LA
LA59,Thibodaux Regional Medical Center Heliport,heliport,29.7863006592,-90.8140029907,Thibodaux,LA,11621,Thibodaux,LA
PA67,Allegheny Hospitals Canonsburg Heliport,heliport,40.24720001220703,-80.19139862060547,Canonsburg,PA,113,Canonsburg,PA
KD50,Crosby Municipal Airport,small_airport,48.92850112915039,-103.2969970703125,Crosby,ND,11791,Crosby,ND
80ND,Troy Field,small_airport,48.87860107421875,-103.37000274658205,Crosby,ND,11791,Crosby,ND
2NK4,Wheelabrator Westchester Heliport,heliport,41.27748,-73.940418,Peekskill,NY,1966,Peekskill,NY
12CA,Faber Vineyards Airport,small_airport,38.10960006713867,-121.16899871826172,Lodi,CA,427,Lodi,CA
OR50,Lehman Field,small_airport,45.48569869995117,-122.23400115966795,Corbett,OR,7410,Corbett,OR
6CL3,William Shells County Heliport,heliport,34.38029861450195,-118.86900329589844,Fillmore,CA,733,Fillmore,CA
01MT,Crystal Lakes Resort Airport,small_airport,48.789100646972656,-114.87999725341795,Fortine,MT,13408,Fortine,MT
2MT7,Barnaby Lake Medivac Site Heliport,heliport,48.778194,-114.968444,Fortine,MT,13408,Fortine,MT
CD38,Sacramento Heliport,heliport,39.216400146484375,-106.08699798583984,Fairplay,CO,6902,Fairplay,CO
K41U,Manti-Ephraim Airport,small_airport,39.32910156,-111.6149979,Manti,UT,11759,Manti,UT
KHTH,Hawthorne Industrial Airport,small_airport,38.544399,-118.634002,Hawthorne,NV,11769,Hawthorne,NV
US-1874,Nine Mile Ranch Airport,small_airport,38.38186,-118.93902,Hawthorne,NV,11769,Hawthorne,NV
5NK5,Kingdom Field,small_airport,43.40869903564453,-76.44129943847656,Oswego,NY,2847,Oswego,NY
US-5307,Doe Canyon Airport,small_airport,38.3412,-109.1772,La Sal,UT,11784,La Sal,UT
01UT,La Sal Junction Airport,small_airport,38.30830001831055,-109.39600372314452,La Sal,UT,11784,La Sal,UT
NY44,IBM Somers Heliport,heliport,41.316952,-73.679854,Somers,NY,6463,Somers,NY
KGOP,Gatesville Municipal Airport,small_airport,31.421301,-97.796996,Gatesville,TX,11830,Gatesville,TX
PS98,Travis Airport,small_airport,40.8828010559082,-79.19650268554688,Smicksburg,PA,12148,Smicksburg,PA
TE87,Magee Airport,small_airport,27.91580009460449,-97.32029724121094,Portland,TX,11840,Portland,TX
9R5,Hunt Airport,small_airport,27.887800216674805,-97.35440063476562,Portland,TX,11840,Portland,TX
KLND,Hunt Field,medium_airport,42.815201,-108.730003,Lander,WY,11842,Lander,WY
NC04,Watauga County Hospital Heliport,heliport,36.19929885864258,-81.65149688720703,Boone,NC,13821,Boone,NC
40NC,Heavenly Flights Heliport,heliport,36.180301666259766,-81.5239028930664,Boone,NC,13821,Boone,NC
NC14,Boone Inc Airport,small_airport,36.1968002319336,-81.6395034790039,Boone,NC,13821,Boone,NC
4MN6,Sanford Westbrook Clinic Heliport,heliport,44.046133,-95.440041,Westbrook,MN,11513,Westbrook,MN
TN08,Oliver Springs Inc Airport,small_airport,36.03760147094727,-84.30690002441406,Oliver Springs,TN,14846,Oliver Springs,TN
OR63,Seaside Heliport,heliport,45.84149932861328,-123.927001953125,Seaside,OR,7415,Seaside,OR
1FL1,Orlando Helicenter,heliport,28.312135,-81.46594,Kissimmee,FL,1990,Kissimmee,FL
US-5579,Shackelford Airport,small_airport,38.590661,-78.227963,Sperryville,VA,11880,Sperryville,VA
KW32,Washington Executive Hyde Field,small_airport,38.74829864501953,-76.93280029296875,Clinton,MD,4660,Clinton,MD
K9S2,Scobey Airport,small_airport,48.80770111083984,-105.43900299072266,Scobey,MT,11907,Scobey,MT
CL77,Bonny Doon Village Airport,small_airport,37.070499420166016,-122.1269989013672,Santa Cruz,CA,268,Santa Cruz,CA
81MN,Ewen Landing Field,small_airport,44.03049850463867,-95.19550323486328,Jeffers,MN,10665,Jeffers,MN
CT64,Pratt & Whitney Heliport,heliport,41.57509994506836,-72.89679718017578,Southington,CT,3556,Southington,CT
93CO,Antelope Airpark,small_airport,39.025294,-105.609763,Lake George,CO,11968,Lake George,CO
UT08,Camp Williams Airfield,closed,40.4319,-111.931,Saratoga Springs,UT,9911,Saratoga Springs,UT
KIWD,Gogebic Iron County Airport,small_airport,46.5275,-90.131401,Ironwood,MI,11981,Ironwood,MI
0FL4,Jackson Heliport,heliport,30.70499992370605,-85.37830352783203,Alford,FL,12007,Alford,FL
5NA0,Semchenko Airport,small_airport,47.77360153198242,-101.27899932861328,Max,ND,12014,Max,ND
KHRO,Boone County Airport,medium_airport,36.26150131225586,-93.15470123291016,Harrison,AR,12025,Harrison,AR
2TN3,Oak Ridge Heliport,closed,36.001499,-84.247398,Oak Ridge,TN,12030,Oak Ridge,TN
90TN,Methodist Medical Center of Oak Ridge Hospital Heliport,heliport,36.024967,-84.245648,Oak Ridge,TN,12030,Oak Ridge,TN
ND59,Grieve Airport,small_airport,46.98749923706055,-97.52950286865234,Buffalo,ND,13207,Buffalo,ND
KHON,Huron Regional Airport,medium_airport,44.38520050048828,-98.22850036621094,Huron,SD,14313,Huron,SD
US-UT77,Aladdin Air Heliport,heliport,37.69829940795898,-112.18299865722656,Tropic,UT,12984,Tropic,UT
KPTT,Pratt Regional Airport,small_airport,37.70159912,-98.74690247,Pratt,KS,12072,Pratt,KS
1PS4,Sankey Airport,closed,40.860901,-78.258102,Osceola Mills,PA,10750,Osceola Mills,PA
64PA,J C Blair Memorial Hospital Heliport,heliport,40.49369812011719,-78.0093994140625,Huntingdon,PA,9643,Huntingdon,PA
7PN5,Letterkenny Army Depot Helipad Heliport,heliport,40.0072222222,-77.6452777778,Chambersburg,PA,2313,Chambersburg,PA
5MD7,Bluemel Field,closed,38.133598,-75.7631,Princess Anne,MD,2010,Princess Anne,MD
KD60,Tioga Municipal Airport,small_airport,48.38050079,-102.8980026,Tioga,ND,12711,Tioga,ND
11MT,Lammers Airport,small_airport,46.462777,-109.490555,Shawmut,MT,12129,Shawmut,MT
KDVL,Devils Lake Regional Airport,small_airport,48.11420059,-98.90879822,Devils Lake,ND,12827,Devils Lake,ND
KAIA,Alliance Municipal Airport,small_airport,42.0531997681,-102.804000854,Alliance,NE,15569,Alliance,NE
CN47,Pacoima Dam Heliport,heliport,34.334004,-118.397252,Sylmar,CA,565,Sylmar,CA
30AL,Med Flight 2 Heliport,heliport,34.373001,-87.0805,Danville,AL,12951,Danville,AL
20AZ,Ed's Field,closed,32.684378,-111.50202,Picacho,AZ,12152,Picacho,AZ
FL15,Steep Head Farm Airport,closed,30.420635,-85.299246,Clarksville,FL,12155,Clarksville,FL
74FD,Clarksville Airport,small_airport,30.463706,-85.179669,Clarksville,FL,12155,Clarksville,FL
5FD1,Ron Wood Airport,small_airport,30.431309,-85.290026,Clarksville,FL,12155,Clarksville,FL
85MN,Christison Airport,small_airport,44.158599853515625,-92.2021026611328,Plainview,MN,12194,Plainview,MN
US-1024,Keiley Ranch Strip Airport,closed,46.778673,-112.665658,Avon,MT,12197,Avon,MT
SRU,Santa Cruz Sky Park,closed,37.0503,-122.0315,Scotts Valley,CA,365,Scotts Valley,CA
4AL4,Froberg Heliport,heliport,34.42720031738281,-86.91500091552734,Hartselle,AL,12221,Hartselle,AL
K5M0,Hartselle-Morgan County Regional Airport,small_airport,34.4082344444,-86.9329505556,Hartselle,AL,12221,Hartselle,AL
KHYS,Hays Regional Airport,medium_airport,38.84220123,-99.27320099,Hays,KS,12403,Hays,KS
KHSB,Harrisburg-Raleigh Airport,small_airport,37.81129837,-88.5503006,Harrisburg,IL,16731,Harrisburg,IL
KCMX,Houghton County Memorial Airport,medium_airport,47.168399810791016,-88.48909759521484,Hancock,MI,12270,Hancock,MI
73MD,Swan Creek Airport,small_airport,39.175278,-76.2425,Rock Hall,MD,12280,Rock Hall,MD
78PN,Farmington Township Airpark Heliport,heliport,41.373611,-79.306944,Leeper,PA,12083,Leeper,PA
KX13,Carrabelle Thompson Airport,small_airport,29.842199325561523,-84.70099639892578,Carrabelle,FL,12360,Carrabelle,FL
US-6578,Kettenpom Airport,closed,40.16097,-123.46385,Zenia,CA,12348,Zenia,CA
45CL,Hell'er High Water Airport,small_airport,40.141878,-123.399124,Zenia,CA,12348,Zenia,CA
KT35,Cameron Municipal Airpark,small_airport,30.8794002532959,-96.97109985351562,Cameron,TX,12358,Cameron,TX
AR19,Wesson-Davis Field,small_airport,35.21289825439453,-93.7520980834961,Paris,AR,12902,Paris,AR
7CO1,Dave Nash Ranch Airport,closed,38.75505,-105.383311,Guffey,CO,12379,Guffey,CO
CD71,Hecox Heliport,heliport,38.624567,-105.516017,Guffey,CO,12379,Guffey,CO
4AR6,Williams Ranch Airport,closed,34.376985,-93.633599,Caddo Gap,AR,16807,Caddo Gap,AR
FA13,Treasure Lagoon Seaplane Base,seaplane_base,28.4475,-80.722361,Cocoa,FL,2920,Cocoa,FL
US-5688,Claiborne Memorial Medical Center Heliport,heliport,32.79461,-93.06143,Homer,LA,12400,Homer,LA
US-5440,Fico Farms Airport,closed,30.05951,-85.28216,Wewahitchka,FL,12407,Wewahitchka,FL
KAHQ,Wahoo Municipal Airport,small_airport,41.2412986755,-96.59400177,Wahoo,NE,12419,Wahoo,NE
8CO9,Pine View Airport,small_airport,39.344398498535,-104.58100128174,Elizabeth,CO,12414,Elizabeth,CO
55CO,Elizabeth Emergency Heliport,heliport,39.36249923706055,-104.5999984741211,Elizabeth,CO,12414,Elizabeth,CO
8U1,Sand Springs Strip,small_airport,47.10419845581055,-107.50299835205078,Sand Springs,MT,14420,Sand Springs,MT
9PA7,Keystone Airport,small_airport,39.77280044555664,-79.21109771728516,Fort Hill,PA,12949,Fort Hill,PA
KMO6,Washington Regional Airport,small_airport,38.587601,-90.993797,Washington,MO,12474,Washington,MO
7PA3,Charles G. Kalko Airport,small_airport,41.708053,-75.287872,Honesdale,PA,13516,Honesdale,PA
US-0472,Wayne Memorial Hospital Heliport,heliport,41.589835,-75.261944,Honesdale,PA,13516,Honesdale,PA
K4U9,Dell Flight Strip,small_airport,44.735699,-112.720001,Dell,MT,12509,Dell,MT
CT58,Portland Heliport,closed,41.565899,-72.641502,Portland,CT,10711,Portland,CT
68OR,Lyda Ranch Airstrip,closed,45.3911,-121.276001,Dufur,OR,11480,Dufur,OR
FA05,Holiday Isle Seaplane Base,seaplane_base,24.93490028381348,-80.60089874267578,Islamorada,FL,10838,Islamorada,FL
US-1034,Hirschy Landing Strip,closed,45.438041,-113.435281,Jackson,MT,12569,Jackson,MT
LS64,District 8 Emergency Heliport,heliport,29.688499450683597,-90.98729705810548,Gibson,LA,12571,Gibson,LA
US-1998,Vernon Airstrip,closed,40.10261,-112.42855,Vernon,UT,12577,Vernon,UT
3OR1,Cubehole Airport,closed,44.364601,-122.958,Brownsville,OR,11995,Brownsville,OR
US-1167,Trinkle Agricultural Flying Airport,small_airport,36.47794,-119.51948,Kingsburg,CA,7694,Kingsburg,CA
15N,Jenkins Airport,small_airport,39.11959838867188,-75.58380126953125,Wyoming,DE,13564,Wyoming,DE
US-3228,Counselor Airport,small_airport,36.23241,-107.5044,Counselor,NM,12626,Counselor,NM
KCPT,Cleburne Regional Airport,small_airport,32.353802,-97.433701,Cleburne,TX,12631,Cleburne,TX
AR13,Pearson Field,small_airport,34.98619842529297,-92.6334991455078,Bigelow,AR,12636,Bigelow,AR
K7M3,Bearce Airport,small_airport,34.52930069,-93.52709961,Mount Ida,AR,12656,Mount Ida,AR
KJXI,Fox Stephens Field Gilmer Municipal Airport,small_airport,32.699001,-94.948898,Gilmer,TX,12658,Gilmer,TX
K3U4,St Labre Mission Airport,small_airport,45.59999847412109,-106.26699829101562,Ashland,MT,8568,Ashland,MT
NY43,Mountain View Heliport,heliport,42.156671,-73.999132,Saugerties,NY,5228,Saugerties,NY
US-3709,Van Vleck Tells Peak Airport,closed,38.9523,-120.3002,Kyburz,CA,7524,Kyburz,CA
US-3815,Howell Airport,closed,41.76881,-112.45479,Howell,UT,12715,Howell,UT
07UT,E Northrop Grumman Airport,small_airport,41.716667,-112.447222,Howell,UT,12715,Howell,UT
K6S1,Bridger Municipal Airport,small_airport,45.291675038,-108.921632767,Bridger,MT,12185,Bridger,MT
KEWK,Newton City-County Airport,small_airport,38.0582008362,-97.2744979858,Newton,KS,12745,Newton,KS
28AZ,Sampley's Airport,small_airport,33.922798156738,-113.18099975586,Aguila,AZ,12791,Aguila,AZ
CL94,Plumas District Hospital Heliport,heliport,39.9402530925,-120.962026119,Quincy,CA,9363,Quincy,CA
KN35,Punxsutawney Municipal Airport,small_airport,40.96670150756836,-78.93000030517578,Punxsutawney,PA,3634,Punxsutawney,PA
51CL,Vetters Sky Ranch Airport,small_airport,38.230499267578125,-121.22200012207033,Galt,CA,411,Galt,CA
K14J,Carl Folsom Airport,small_airport,31.41,-86.090302,Elba,AL,12835,Elba,AL
ND19,Stokka Airport,small_airport,47.433589,-98.417904,Sutton,ND,12853,Sutton,ND
21CO,Lookout Center Parking Lot Heliport,closed,39.734405,-105.206001,Golden,CO,6630,Golden,CO
K05U,Eureka Airport,small_airport,39.6041984558,-116.004997253,Eureka,NV,12883,Eureka,NV
5CL7,Gene Wash Reservoir Airport,small_airport,34.308101654052734,-114.18699645996094,Parker Dam,CA,12885,Parker Dam,CA
K1S3,Tillitt Field,small_airport,46.27109909057617,-106.6240005493164,Forsyth,MT,9489,Forsyth,MT
FL99,Flying-H Airport,small_airport,28.876100540161133,-81.88899993896484,Fruitland Park,FL,11681,Fruitland Park,FL
5FA1,Flying Palomino Ranch Airport,small_airport,28.87800025939941,-81.94090270996094,Fruitland Park,FL,11681,Fruitland Park,FL
KOXV,Knoxville Municipal Airport,small_airport,41.29890060424805,-93.11380004882812,Knoxville,IA,12943,Knoxville,IA
KLSB,Lordsburg Municipal Airport,small_airport,32.3334999084,-108.692001343,Lordsburg,NM,8557,Lordsburg,NM
WN77,Wnp-2 Plant Support Facility Heliport,heliport,46.464298248291016,-119.34100341796876,Richland,WA,7885,Richland,WA
57IN,IU Health Bedford Hospital Heliport,heliport,38.858149,-86.512656,Bedford,IN,5262,Bedford,IN
9CL9,Spezia Airport,small_airport,38.21659851074219,-121.53399658203124,Walnut Grove,CA,401,Walnut Grove,CA
O39,Ravendale Airport,small_airport,40.803593,-120.366193,Ravendale,CA,13556,Ravendale,CA
KJDN,Jordan Airport,small_airport,47.3288002014,-106.95300293,Jordan,MT,13302,Jordan,MT
ND49,Krause Private Airport,small_airport,46.22359848022461,-97.13040161132812,Wyndmere,ND,13118,Wyndmere,ND
4ND8,Sanden Airport,small_airport,46.35409927368164,-97.11699676513672,Wyndmere,ND,13118,Wyndmere,ND
FL93,Mount Sinai Medical Center Heliport,heliport,25.81450080871582,-80.14119720458984,Miami Beach,FL,1925,Miami Beach,FL
K7A8,Avery County Morrison Field,small_airport,35.94459915161133,-81.99569702148438,Spruce Pine,NC,10062,Spruce Pine,NC
KSLG,Smith Field,small_airport,36.19189835,-94.48999786,Siloam Springs,AR,13559,Siloam Springs,AR
CD01,Lowe Airstrip,small_airport,38.39830017089844,-105.62000274658205,Cotopaxi,CO,10743,Cotopaxi,CO
KRPH,Graham Municipal Airport,small_airport,33.110198974609,-98.555297851562,Graham,TX,14221,Graham,TX
72NC,Bethany South Heliport,heliport,36.51100158691406,-77.8915023803711,Littleton,NC,12229,Littleton,NC
MY57,Fedor Airport,small_airport,45.763301849365234,-94.4574966430664,Holdingford,MN,13963,Holdingford,MN
K9A4,Lawrence County Airport,small_airport,34.659401,-87.348801,Courtland,AL,13321,Courtland,AL
NA39,Dorbrinski Airport,small_airport,47.89780044555664,-101.8550033569336,Makoti,ND,13259,Makoti,ND
PS39,Downes Airport,small_airport,40.628299713134766,-78.96029663085938,Clymer,PA,11340,Clymer,PA
US-4488,Sodbuster Strip,small_airport,44.400916,-92.687488,Goodhue,MN,11433,Goodhue,MN
KPWD,Sher-Wood Airport,small_airport,48.790298461914,-104.53399658203,Plentywood,MT,11671,Plentywood,MT
US-1586,Cuba Airport,small_airport,35.951712,-106.957841,Cuba,NM,13317,Cuba,NM
WV36,Alloy Heliport,heliport,38.13869857788086,-81.27760314941406,Montgomery,WV,9083,Montgomery,WV
FD51,Summerland Key Cove Airport,small_airport,24.658796,-81.445341,Summerland Key,FL,9939,Summerland Key,FL
US-5094,Summerland Key Private Helipad,heliport,24.66167,-81.45564,Summerland Key,FL,9939,Summerland Key,FL
A28,Fort Bidwell Airport,small_airport,41.87630081176758,-120.14700317382812,Fort Bidwell,CA,13328,Fort Bidwell,CA
48ND,Schirmeister Private Airport,small_airport,46.51250076293945,-100.5500030517578,Hazelton,ND,10458,Hazelton,ND
US-3132,Joker Mine Airport,closed,36.0921,-114.1632,Bunkerville,NV,13334,Bunkerville,NV
F25,Brownsville Airpark,small_airport,39.4552,-121.292,Brownsville,CA,10151,Brownsville,CA
US-5451,Jeffrey City North Airport,closed,42.506738,-107.829938,Jeffrey City,WY,13352,Jeffrey City,WY
US-3698,Caliente Flight Strip,closed,37.59964,-114.8557,Caliente,NV,13356,Caliente,NV
KGRI,Central Nebraska Regional Airport,medium_airport,40.96749877929688,-98.30960083007812,Grand Island,NE,14925,Grand Island,NE
US-4828,Flintstone Airport,small_airport,34.5362,-112.14576,Dewey,AZ,6665,Dewey,AZ
FD47,Gulf Breeze Hospital Heliport,heliport,30.36066,-87.156245,Gulf Breeze,FL,4411,Gulf Breeze,FL
98CL,Noltas Airport,closed,39.578999,-122.200996,Willows,CA,8609,Willows,CA
91NY,Manitou Field,small_airport,43.19559860229492,-77.74810028076172,Spencerport,NY,5063,Spencerport,NY
06MT,Torgerson Airport,small_airport,48.558696,-112.117095,Ethridge,MT,13380,Ethridge,MT
0NY0,Bennetts Airport,small_airport,43.692973,-73.978013,North Creek,NY,8494,North Creek,NY
KUTS,Huntsville Regional Airport,medium_airport,30.7469005585,-95.5871963501,Huntsville,TX,13694,Huntsville,TX
4TE5,Dell City Heliport,heliport,31.933399200439453,-105.20099639892578,Dell City,TX,13436,Dell City,TX
KO59,Cedarville Airport,small_airport,41.55270004272461,-120.16600036621094,Cedarville,CA,11393,Cedarville,CA
UT90,CAVOK Ranch Airport,small_airport,41.585369,-111.9037,Wellsville,UT,6950,Wellsville,UT
19MT,N Bar Ranch Airport,small_airport,46.838111,-108.936833,Grass Range,MT,9876,Grass Range,MT
KGCK,Garden City Regional Airport,medium_airport,37.9275016785,-100.723999023,Garden City,KS,14094,Garden City,KS
US-6838,Globe Aircraft Airport,closed,32.85593,-97.35058,Saginaw,TX,13486,Saginaw,TX
US-3405,Searight Airport,small_airport,48.81497,-114.36194,Polebridge,MT,13492,Polebridge,MT
MT60,Langton Airstrip,small_airport,48.81439971923828,-114.35399627685548,Polebridge,MT,13492,Polebridge,MT
US-3678,Alta Airport,closed,36.54021,-119.31607,Dinuba,CA,505,Dinuba,CA
9PN1,Seitz Field,small_airport,40.03900146484375,-79.79000091552734,Perryopolis,PA,12104,Perryopolis,PA
53ND,R. Leep Strip,small_airport,47.548099517822266,-99.94709777832033,Hurdsfield,ND,13983,Hurdsfield,ND
4N4,Lidgerwood Municipal Airport,small_airport,46.0890998840332,-97.16649627685548,Lidgerwood,ND,13520,Lidgerwood,ND
5ND4,Tesch Strip,small_airport,46.14360046386719,-97.24310302734376,Lidgerwood,ND,13520,Lidgerwood,ND
US-6347,Wooden Shoe Heliport,heliport,40.704608,-111.331683,Peoa,UT,11930,Peoa,UT
MT03,Lakeside Airport,small_airport,47.993408,-114.224306,Lakeside,MT,6817,Lakeside,MT
US-2338,Nipomo Airfield,closed,35.05848,-120.52343,Arroyo Grande,CA,732,Arroyo Grande,CA
KF05,Wilbarger County Airport,small_airport,34.2257003784,-99.2837982178,Vernon,TX,16470,Vernon,TX
MT33,Bair Airport,small_airport,47.409400939941406,-111.48699951171876,Ulm,MT,13579,Ulm,MT
46NY,Savannah Agri-Air Airport,small_airport,43.018798828125,-76.76100158691406,Savannah,NY,10496,Savannah,NY
